,price,dlc_count,achievements,main_story,multi-language,has_voice_acting,extra_content_hours,independent,rpg,action,adventure,sim,casual,success
8661,3.74,0,24,3.48,1.0,1.0,0.3999999999999999,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8663,3.99,0,1,1.07,0.0,1.0,0.30999999999999983,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8664,14.99,0,0,12.1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8666,19.99,0,36,11.47,1.0,0.0,7.380000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8667,4.99,0,14,1.75,1.0,0.0,0.33000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8668,12.99,0,20,3.98,0.0,0.0,3.5399999999999996,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8669,9.99,0,14,1.45,1.0,1.0,0.28,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8671,11.99,0,13,4.28,1.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8672,6.99,0,23,0.62,1.0,0.0,0.32999999999999996,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8673,13.99,0,0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8674,1.99,0,15,2.35,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8675,1.99,1,22,38.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8678,14.99,0,24,4.25,1.0,1.0,0.6200000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8679,9.99,0,23,1.68,0.0,1.0,6.870000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8680,19.99,0,15,2.65,1.0,1.0,3.1999999999999997,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8681,5.99,0,16,7.03,0.0,0.0,1.9699999999999998,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8682,0.0,1,9,0.23,0.0,0.0,0.13999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8683,3.99,1,61,1.1,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8685,8.99,0,6,11.08,1.0,0.0,13.15,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8686,2.99,0,13,3.18,0.0,0.0,1.8199999999999998,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8687,11.99,0,5,0.5,1.0,0.0,0.6699999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8688,0.99,1,1,0.57,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8692,19.99,0,25,10.88,1.0,1.0,13.85,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8694,14.99,1,22,2.52,0.0,0.0,1.65,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8695,9.99,0,0,5.28,1.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8698,4.99,0,40,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8699,8.99,0,0,1.43,0.0,0.0,4.57,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8700,0.99,0,24,0.55,1.0,0.0,1.17,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8701,9.99,0,0,0.88,1.0,1.0,2.22,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8702,14.99,0,30,1.87,0.0,1.0,8.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8703,9.99,0,6,4.25,1.0,1.0,0.40000000000000036,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8704,19.99,1,25,7.58,1.0,1.0,2.0700000000000003,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8705,2.99,0,31,2.75,1.0,1.0,1.3200000000000003,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8706,0.0,0,4,0.33,0.0,1.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8708,4.99,0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8710,4.99,0,100,0.5,1.0,0.0,0.48,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8711,24.49,2,18,8.17,1.0,0.0,8.56,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8712,8.99,0,52,14.2,0.0,1.0,6.120000000000001,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8714,1.99,0,0,2.53,0.0,1.0,1.1700000000000004,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8715,0.0,0,18,1.15,0.0,1.0,1.9500000000000002,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8716,9.99,0,39,6.65,1.0,1.0,0.7699999999999996,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8717,3.99,0,18,1.05,1.0,0.0,0.27,1.0,1.0,0.0,1.0,1.0,0.0,0.0
8718,2.99,0,0,2.32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8719,29.99,1,26,16.67,1.0,1.0,4.329999999999998,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8721,19.99,0,37,4.08,1.0,1.0,8.87,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8722,19.99,3,18,3.3,1.0,1.0,27.529999999999998,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8725,9.99,0,0,3.62,1.0,0.0,10.129999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8727,19.99,1,13,4.67,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8728,1.99,0,0,0.12,0.0,0.0,0.21000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8729,4.99,0,13,3.23,1.0,0.0,0.1499999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8730,19.99,1,25,7.03,1.0,1.0,0.9399999999999995,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8731,9.99,0,31,4.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8732,6.99,0,0,6.12,0.0,1.0,2.95,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8733,0.0,0,16,3.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8735,4.99,0,0,4.33,0.0,0.0,1.67,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8736,17.99,0,16,20.33,1.0,1.0,28.67,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8737,1.99,1,13,4.52,0.0,1.0,0.7800000000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8738,0.84,0,0,3.83,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8741,3.99,0,31,5.83,1.0,1.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8742,6.99,0,12,0.97,1.0,0.0,0.26,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8743,4.99,0,0,0.8,0.0,1.0,0.3699999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8744,7.99,1,10,0.83,1.0,1.0,0.35,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8745,19.99,2,40,37.93,1.0,1.0,28.270000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8746,9.99,0,38,1.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8747,4.99,1,8,1.52,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8749,9.99,3,22,2.08,0.0,1.0,2.99,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8750,5.99,0,22,0.87,1.0,1.0,0.16000000000000003,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8751,3.99,0,10,3.02,0.0,1.0,2.53,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8752,7.99,0,0,9.13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8754,0.0,0,0,1.62,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8755,0.0,0,0,0.2,0.0,1.0,0.03,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8756,8.99,0,6,14.93,1.0,0.0,10.02,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8759,0.0,0,15,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8761,0.99,0,6,0.17,0.0,1.0,1.36,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8762,4.19,0,24,3.83,1.0,0.0,3.75,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8763,19.99,0,12,4.0,1.0,1.0,16.72,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8764,4.99,1,5,0.9,1.0,1.0,3.32,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8767,2.99,0,0,2.1,1.0,0.0,0.3500000000000001,0.0,0.0,1.0,1.0,0.0,1.0,1.0
8768,3.24,0,12,1.67,0.0,1.0,2.88,1.0,0.0,0.0,1.0,1.0,0.0,1.0
8769,2.99,0,0,0.08,0.0,0.0,2.42,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8770,9.99,0,15,3.08,1.0,1.0,17.450000000000003,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8773,4.99,2,73,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8774,6.59,1,5,3.07,1.0,1.0,0.16000000000000014,1.0,0.0,1.0,1.0,1.0,1.0,0.0
8776,0.0,0,0,0.67,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8777,19.99,1,31,9.48,1.0,1.0,9.89,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8778,16.99,0,21,7.9,1.0,1.0,12.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8781,14.99,0,28,3.78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8782,2.99,0,31,0.62,1.0,0.0,4.38,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8784,4.99,2,9,2.5,0.0,0.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8785,8.99,0,0,8.0,1.0,0.0,14.530000000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8786,8.99,0,32,3.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8788,4.99,0,0,4.37,1.0,0.0,0.28000000000000025,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8789,7.99,0,15,1.33,0.0,0.0,4.32,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8790,9.99,1,11,6.52,0.0,0.0,6.48,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8791,19.99,0,40,8.4,0.0,1.0,16.6,1.0,0.0,0.0,1.0,1.0,1.0,1.0
8792,10.99,0,9,2.42,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8793,1.59,0,9,7.53,1.0,0.0,1.9699999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8794,7.99,1,0,5.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8795,2.99,2,8,4.5,1.0,1.0,0.9800000000000004,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8797,44.99,0,0,14.8,0.0,0.0,3.379999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8801,0.67,0,107,2.13,0.0,0.0,1.15,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8802,6.99,2,38,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
8803,0.99,0,100,1.27,1.0,1.0,0.28,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8806,0.0,0,0,0.57,0.0,1.0,0.18000000000000005,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8807,9.99,0,13,1.33,0.0,0.0,3.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8808,9.99,0,10,6.33,1.0,0.0,0.09999999999999964,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8809,12.49,0,8,2.62,1.0,1.0,0.6999999999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8810,7.99,0,100,12.25,0.0,0.0,10.75,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8814,4.99,0,15,1.67,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
8815,8.99,1,32,3.38,0.0,1.0,3.05,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8817,6.99,0,21,6.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8819,14.99,0,21,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8820,9.99,0,0,1.28,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8822,19.99,0,45,30.48,1.0,0.0,10.849999999999998,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8823,9.99,1,31,4.08,0.0,0.0,0.6899999999999995,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8824,12.99,0,28,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8825,19.99,1,28,4.98,1.0,0.0,8.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8828,19.99,0,37,6.0,1.0,1.0,4.27,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8830,5.99,0,25,7.83,0.0,1.0,12.999999999999998,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8831,11.99,0,23,11.97,0.0,0.0,9.03,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8832,5.99,0,0,5.8,0.0,1.0,1.0300000000000002,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8834,8.99,0,6,9.42,1.0,0.0,35.059999999999995,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8835,8.99,0,6,11.13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8836,14.99,0,55,4.12,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8838,4.99,0,15,0.78,0.0,0.0,1.7,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8839,2.49,0,16,1.3,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8841,0.99,0,78,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8843,4.99,0,22,1.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8849,4.99,0,17,2.27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,4.99,0,94,6.47,1.0,1.0,17.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8853,0.0,0,0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8854,14.99,2,48,5.13,1.0,1.0,28.84,1.0,0.0,1.0,1.0,1.0,1.0,0.0
8855,0.0,0,0,4.0,0.0,0.0,2.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8857,4.99,0,0,0.68,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8859,5.99,0,29,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8861,5.99,0,22,6.12,0.0,0.0,19.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8862,39.99,0,17,38.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8863,18.99,1,56,11.5,1.0,1.0,5.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8864,14.99,2,27,1.47,1.0,1.0,0.9600000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8865,29.99,2,45,14.0,1.0,0.0,22.58,1.0,1.0,0.0,1.0,1.0,0.0,1.0
8866,14.99,1,30,9.05,1.0,1.0,0.7199999999999989,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8867,2.99,0,30,0.87,1.0,0.0,3.13,1.0,0.0,1.0,0.0,0.0,1.0,1.0
8868,11.24,2,18,8.25,1.0,1.0,3.7300000000000004,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8871,19.99,0,52,3.53,0.0,0.0,23.439999999999998,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8872,4.99,0,8,1.03,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8873,2.99,0,0,2.6,0.0,0.0,2.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8876,18.99,1,15,4.65,1.0,1.0,1.13,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8877,9.99,0,14,6.6,1.0,1.0,0.9000000000000004,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8878,4.99,0,0,6.73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8879,14.99,0,6,2.78,1.0,1.0,0.9000000000000004,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8880,19.99,1,14,4.1,0.0,0.0,10.4,1.0,1.0,0.0,1.0,0.0,1.0,1.0
8881,4.99,0,18,2.17,1.0,1.0,6.5600000000000005,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8882,9.99,0,6,2.85,0.0,1.0,2.15,1.0,0.0,1.0,1.0,1.0,1.0,0.0
8884,9.99,0,16,2.02,0.0,1.0,1.9300000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8885,4.99,0,24,1.55,0.0,0.0,2.25,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8887,19.99,3,74,14.85,1.0,1.0,5.15,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8888,2.99,0,15,1.43,1.0,0.0,7.57,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8889,4.99,0,0,4.73,0.0,0.0,4.139999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8890,0.99,0,0,2.8,0.0,1.0,0.7000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8891,6.99,1,30,5.78,1.0,0.0,4.919999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8892,19.99,0,14,3.07,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8893,0.99,0,0,1.72,0.0,1.0,0.5599999999999998,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8895,19.99,1,100,4.88,1.0,1.0,10.489999999999998,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8896,2.99,0,0,12.0,0.0,0.0,1.6999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8897,0.49,1,0,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8899,6.99,0,0,11.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8900,0.99,0,0,1.05,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8901,29.99,4,35,10.38,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8902,19.99,0,0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8906,6.99,0,21,8.25,0.0,0.0,25.630000000000003,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8907,0.99,0,0,0.43,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8908,1.99,0,5,1.22,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8909,4.99,1,35,1.9,0.0,1.0,40.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8912,0.99,0,16,1.08,0.0,1.0,4.67,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8914,0.74,0,8,5.98,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8915,5.99,0,0,3.67,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8916,0.99,1,5,1.63,0.0,1.0,0.4500000000000002,1.0,1.0,1.0,1.0,0.0,0.0,1.0
8917,1.99,1,1,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8918,1.99,1,0,2.27,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8919,2.99,0,20,3.18,1.0,1.0,0.9899999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8920,0.99,0,9,0.48,0.0,1.0,0.15000000000000002,1.0,0.0,0.0,0.0,1.0,1.0,1.0
8921,1.49,0,21,2.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8922,19.99,1,44,5.83,1.0,0.0,24.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8923,14.99,0,27,3.23,1.0,1.0,0.5499999999999998,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8924,7.99,1,26,3.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8925,4.99,1,20,4.08,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
8927,19.99,1,41,11.52,1.0,0.0,10.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8929,0.99,0,20,4.85,0.0,1.0,19.299999999999997,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8932,9.99,0,0,24.23,1.0,1.0,24.62,0.0,1.0,1.0,1.0,0.0,0.0,1.0
8933,14.99,0,11,2.17,1.0,0.0,0.1299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8934,24.99,0,30,9.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8935,19.99,1,45,9.98,1.0,0.0,7.620000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8936,19.99,0,24,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8937,2.99,0,0,0.42,0.0,0.0,0.26000000000000006,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8938,0.0,1,5,0.07,0.0,0.0,0.10999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8939,4.99,0,0,10.2,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0
8941,4.99,0,14,2.9,0.0,1.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8943,2.99,0,23,0.68,0.0,1.0,0.7199999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8944,0.79,0,50,8.68,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8945,4.99,0,0,2.38,1.0,1.0,1.19,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8946,6.99,0,34,2.8,1.0,0.0,3.13,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8947,9.99,0,16,0.8,1.0,0.0,7.53,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8948,19.99,0,25,7.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,9.74,1,44,6.53,1.0,1.0,5.95,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8950,17.99,1,35,5.73,1.0,1.0,6.369999999999999,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8951,0.0,1,23,1.25,0.0,1.0,2.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8952,9.99,0,17,1.0,1.0,1.0,0.55,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8954,14.99,0,15,4.6,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8955,8.99,1,12,4.05,1.0,1.0,0.6699999999999999,1.0,0.0,1.0,1.0,0.0,1.0,1.0
8956,1.99,0,2,0.52,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8957,7.99,0,17,0.97,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8958,14.99,0,10,1.52,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
8959,0.99,0,17,6.32,1.0,1.0,1.1999999999999993,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8960,11.59,3,50,5.7,0.0,1.0,5.999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8961,4.99,2,15,4.0,0.0,0.0,23.47,1.0,1.0,0.0,0.0,0.0,1.0,1.0
8962,0.99,0,0,1.9,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8963,3.99,0,6,0.78,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
8967,2.99,0,0,1.0,0.0,1.0,0.33000000000000007,1.0,1.0,0.0,0.0,0.0,0.0,1.0
8970,0.0,0,0,1.17,0.0,0.0,1.33,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8971,4.99,0,0,21.88,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8972,7.49,1,24,7.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8973,3.99,1,8,0.95,0.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8974,14.99,0,27,1.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8975,14.99,0,20,4.25,1.0,1.0,0.15000000000000036,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8976,9.99,1,15,2.8,0.0,0.0,0.6200000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0
8977,11.99,2,47,2.72,1.0,1.0,1.4300000000000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8978,4.99,0,0,31.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8979,3.99,2,9,0.42,1.0,0.0,0.010000000000000009,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8980,0.55,1,0,1.08,0.0,0.0,0.69,1.0,0.0,1.0,1.0,0.0,1.0,0.0
8982,11.99,1,11,4.0,0.0,1.0,0.9299999999999997,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8983,19.99,0,21,6.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8984,24.99,1,31,9.08,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8985,13.99,1,31,4.25,0.0,1.0,9.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8987,14.99,1,38,3.58,1.0,0.0,3.0700000000000003,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8989,14.99,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8990,9.99,1,49,3.55,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
8991,0.99,0,0,0.35,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8994,4.99,1,64,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8995,9.99,0,25,6.0,1.0,0.0,2.6500000000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0
8996,5.99,0,37,2.87,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8998,9.99,0,0,14.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9000,2.99,1,61,8.63,0.0,0.0,35.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9002,3.99,0,15,3.15,1.0,0.0,2.43,1.0,0.0,0.0,1.0,0.0,1.0,1.0
9003,0.0,0,9,4.33,0.0,1.0,4.67,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9004,11.99,0,31,6.03,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
9006,0.0,0,19,1.52,1.0,0.0,3.3800000000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0
